SimID, NodeID, HashPower, ElectricPower, ElectricityCost, TotalCycles
462,30,8.939788E10,1343.551,0.13249084,5.189890276422761E19
463,1,2.9768909E10,1361.6958,0.11963602,5.602634558644224E17
463,2,2.5630972E10,1380.7722,0.03818951,5.3181352459294515E17
463,3,2.8552747E10,1392.4391,0.07060221,4.486610774684713E17
463,4,2.8179462E10,1399.5776,0.1319223,4.263180371692278E17
463,5,2.7185988E10,1401.6149,0.06248899,5.2894036138983424E17
463,6,2.8083026E10,1361.8119,0.093730785,5.651212177671475E17
463,7,3.301757E10,1355.0208,0.10853174,6.404776153868288E17
463,8,2.8949221E10,1374.7728,0.09365491,3.547236390326477E17
463,9,3.025618E10,1375.8054,0.20608118,5.175303113823232E17
463,10,3.0981784E10,1394.652,0.09292245,6.322448851642614E17
463,11,2.9984778E10,1367.8901,0.044855226,5.028016129736909E17
463,12,2.8352207E10,1389.6963,0.082408965,6.453747918256558E17
463,13,3.0802338E10,1325.6473,0.027433679,9.136640567743775E17
463,14,3.0794424E10,1370.9174,0.1316751,5.397350760391885E17
463,15,2.419744E10,1369.6617,0.15644339,5.161759801600164E17
463,16,3.0627408E10,1346.8109,0.106267154,3.7525986475905024E17
463,17,3.0063155E10,1375.7821,0.051401466,5.554795040617472E17
463,18,2.779962E10,1389.4276,0.12651375,5.077339478589706E17
463,19,2.6390114E10,1413.2704,0.09182515,4.851735163512054E17
463,20,2.842853E10,1377.5471,0.09228906,4.7422906773500314E17
463,21,3.625733E10,1357.0295,0.120141715,9.8103696189508E17
463,22,2.9763891E10,1407.0554,0.11287669,3.93511977222144E17
463,23,2.5979834E10,1374.2935,0.1302012,4.655409396073554E17
463,24,2.9999518E10,1362.1288,0.18898821,6.110235465387172E17
463,25,2.5766806E10,1377.591,0.057761908,5.036154086595625E17
463,26,2.749244E10,1401.8094,0.052760426,3.491375483336417E17
463,27,2.675445E10,1366.7712,0.13226157,5.3340198635257856E17
463,28,3.1402711E10,1346.6454,0.0881007,6.908094613477581E17
463,29,2.790115E10,1381.6062,0.104164936,5.146905459168051E17
463,30,8.986758E10,1383.0929,0.03649755,5.500141035727966E19
464,1,2.8537246E10,1359.5879,0.16327989,7.435108833003602E17
464,2,2.5846747E10,1404.9795,0.041128885,4.009812140249825E17
464,3,2.3806452E10,1360.986,0.17235029,3.575980443272479E17
464,4,3.1675404E10,1387.9438,0.070750974,5.4325605318109594E17
464,5,3.064027E10,1393.8281,0.12157997,2.142633281429975E17
464,6,2.9828747E10,1340.6259,0.06322034,8.272930569814548E17
464,7,2.6532612E10,1369.9225,0.08596584,4.187641105807196E17
464,8,2.4037257E10,1368.7628,0.059844535,6.507048741347697E17
464,9,2.9453976E10,1376.4884,0.07725193,5.540343756708905E17
464,10,2.8178178E10,1388.7758,0.07094044,8.08773560427774E17
464,11,2.3529214E10,1318.7845,0.069024175,3.4421962375458406E17
464,12,2.8972857E10,1380.4113,0.09127428,8.753862884387615E17
464,13,2.5800995E10,1379.7076,0.14821154,3.0595296971216896E17
464,14,2.8070461E10,1366.2177,0.12622546,6.515028063852134E17
464,15,2.695795E10,1367.1279,0.059639122,5.258949258592297E17
464,16,2.3329913E10,1366.745,0.091454305,2.1874784174825062E17
464,17,2.956539E10,1365.1532,0.17402223,4.098437558098043E17
464,18,2.9842481E10,1388.0825,0.012685478,8.630444355459154E17
464,19,2.9380114E10,1369.1632,0.097256996,7.600628258529792E17
464,20,2.6743239E10,1383.5479,0.018180713,2.994798524277924E17
464,21,2.7800359E10,1387.6272,0.07012251,3.9582554124109824E17
464,22,2.6333495E10,1383.1156,0.18855023,5.2591768962686976E17
464,23,3.144609E10,1387.2206,0.16056256,6.245738066254889E17
464,24,3.1064445E10,1384.0172,0.13253534,4.835543996404408E17
464,25,2.5423182E10,1362.7887,0.14041361,4.280884505288786E17
464,26,2.934782E10,1365.1058,0.13490844,6.983615937325056E17
464,27,2.799032E10,1354.6881,0.049189713,5.021890379527127E17
464,28,2.8859777E10,1348.7849,0.12195527,2.50862428530262E17
464,29,2.9286955E10,1396.6636,0.027317062,3.8279494042337894E17
464,30,8.6853435E10,1382.6029,0.10019727,5.052384463739131E19
465,1,2.9938043E10,1360.3707,0.13121481,5.3068917272551424E17
465,2,2.6911683E10,1383.1223,0.10637844,5.0627861168152576E17
465,3,2.7337267E10,1332.0155,0.10054531,3.773823077822976E17
465,4,3.04137E10,1399.1418,0.123020686,8.223038497138995E17
465,5,2.3666065E10,1408.5149,0.04051547,2.7205408320995328E17
465,6,2.5843995E10,1368.6241,0.07721069,3.523686783451914E17
465,7,2.6813604E10,1427.0657,0.09064791,3.7710395029979136E17
465,8,2.9284618E10,1389.429,0.028818294,6.200124438617498E17
465,9,2.5607746E10,1408.8638,0.013667487,3.9879600242273075E17
465,10,3.0258866E10,1364.2034,0.14422257,5.789053655513498E17
465,11,2.520366E10,1364.7582,0.1352542,3.209287480966144E17
465,12,2.951362E10,1400.9117,0.053699188,3.014599597463593E17
465,13,2.8880679E10,1358.8412,0.15941778,6.648356256505897E17
465,14,2.7238853E10,1354.0278,0.14225617,4.649425900958024E17
465,15,3.424349E10,1374.9731,0.13512418,8.695109667463823E17
465,16,2.7755297E10,1381.0659,0.08512058,7.222399226419753E17
465,17,3.0536468E10,1373.6301,0.087395296,4.8688499623020544E17
465,18,2.7043574E10,1400.5303,0.14041501,2.4025446023806976E17
465,19,2.8148582E10,1375.552,0.07586392,7.897326588642816E17
465,20,2.767245E10,1390.0568,0.11008405,4.2464164459370086E17
465,21,2.7744604E10,1375.5762,0.16326723,7.132978752954163E17
465,22,2.8411396E10,1378.429,0.08903058,6.171162067014779E17
