SimID, NodeID, HashPower, ElectricPower, ElectricityCost, TotalCycles
2,16,2.8387916E10,1375.0825,0.07720072,7.374394173337805E17
2,17,2.6865897E10,1356.7758,0.13081066,3.7229575930619085E17
2,18,2.9693696E10,1362.2448,0.035269678,4.15522951480832E17
2,19,2.8494836E10,1358.274,0.1488494,4.264536827709563E17
2,20,2.4669018E10,1412.8848,0.065151624,3.5761636991303885E17
2,21,2.9171124E10,1412.0803,0.09709768,4.5007439126677914E17
2,22,3.0339252E10,1370.2522,0.054907147,4.914228291094446E17
2,23,3.5647283E10,1379.204,0.15682441,6.984740790284288E17
2,24,2.9262504E10,1342.5359,0.09530191,6.560517897057976E17
2,25,3.4362302E10,1366.0863,0.12690812,6.00029714904023E17
2,26,2.7576027E10,1378.9426,0.09881172,5.4067354002208154E17
2,27,2.8615E10,1364.4169,0.05740414,4.184398643608781E17
2,28,2.9372953E10,1404.5237,0.07698501,5.565977420640215E17
2,29,2.7607214E10,1370.048,0.09951246,4.8099560443894784E17
2,30,5.4066872E11,1380.0328,0.055562105,2.990111760235594E20
3,1,3.1423926E10,1390.7328,0.09184536,7.148513347568599E17
3,2,2.5939933E10,1413.585,0.030534036,4.364804127950971E17
3,3,2.9290215E10,1361.7345,0.2529922,4.310738833269596E17
3,4,3.665474E10,1362.7029,0.045826603,7.212424791169024E17
3,5,2.9560285E10,1381.742,0.10433159,6.680838468048732E17
3,6,3.0040402E10,1356.5955,0.16896239,6.395521060490854E17
3,7,3.466082E10,1403.8325,0.13708204,5.998936836101325E17
3,8,2.9054906E10,1397.2949,0.1315456,5.658059780953006E17
3,9,2.701608E10,1384.5693,0.053267635,4.656375809669939E17
3,10,3.0153366E10,1373.6393,0.12458852,6.714916286153318E17
3,11,3.0727E10,1408.35,0.17825547,2.923383071398994E17
3,12,2.4229278E10,1374.623,0.09481607,4.556738713921372E17
3,13,2.9438276E10,1387.4803,0.16192047,5.664470596756439E17
3,14,2.6092175E10,1367.427,0.14128917,3.778168648633549E17
3,15,2.8156783E10,1384.9365,0.14254296,5.822376073453691E17
3,16,2.8739903E10,1353.8215,0.0346864,3.9709002098467635E17
3,17,2.4502505E10,1340.6462,0.06691702,4.5117105291236966E17
3,18,3.078781E10,1347.8136,0.0396987,7.355155605594317E17
3,19,2.6145755E10,1356.9746,0.14714783,2.4944689738591027E17
3,20,3.2627372E10,1364.6593,0.0712509,7.123767095182868E17
3,21,2.7738528E10,1385.8772,0.13449419,5.78776087037268E17
3,22,2.2836767E10,1351.5393,0.016663179,3.738790915703296E17
3,23,2.6894737E10,1391.0092,0.1022112,3.549856561534976E17
3,24,3.1009366E10,1380.342,0.211499,8.84929720662868E17
3,25,2.9027635E10,1371.0089,0.15584223,6.295001474691072E17
3,26,2.6086752E10,1407.0714,0.1469474,4.1618220205971866E17
3,27,2.8349633E10,1411.9624,0.096053265,4.328875486052352E17
3,28,2.732267E10,1364.6558,0.03065379,5.184006503468237E17
3,29,3.0484746E10,1366.3805,0.23740157,8.642153330256077E17
3,30,5.358595E11,1371.8153,0.03340789,2.9904613841985405E20
4,1,2.7238267E10,1367.3373,0.030007556,6.236030418242662E17
4,2,2.6591482E10,1363.318,0.082899906,4.841096008490148E17
4,3,2.7636908E10,1368.0848,0.12193107,5.174827796291748E17
4,4,2.8330291E10,1373.3661,0.08184351,3.846129399005184E17
4,5,2.1932716E10,1379.9001,0.16140904,2.962872623935734E17
4,6,2.8357642E10,1391.389,0.16762446,5.034085515379712E17
4,7,2.7181076E10,1390.4446,0.14018649,3.782419663838413E17
4,8,2.8253094E10,1369.6276,0.06901013,3.9642701470262886E17
4,9,3.0543722E10,1399.5636,0.052940916,7.197074143056323E17
4,10,2.8233361E10,1420.8757,0.1111417,5.769623488526787E17
4,11,2.5543778E10,1351.1731,0.099554494,4.151054530986148E17
4,12,2.4272083E10,1392.7421,0.02674599,6.080068669810913E17
4,13,2.9516204E10,1369.8792,0.030762278,5.3482166299720704E17
4,14,3.1061733E10,1405.8379,0.08003113,4.301620178186076E17
4,15,3.2812886E10,1406.3887,0.14336216,8.56348632033749E17
4,16,3.16995E10,1348.5558,0.07509075,6.002897989716091E17
4,17,2.9528662E10,1398.1357,0.08306983,5.499073119087493E17
4,18,2.843868E10,1379.3215,0.13903674,3.367285833769697E17
4,19,2.987278E10,1369.2083,0.11198993,6.327445384067973E17
4,20,2.6856407E10,1361.4437,0.08660818,5.498420981747712E17
4,21,2.3880616E10,1391.8004,0.15461724,2.8315523330460058E17
4,22,3.2229607E10,1343.2449,0.010779537,7.525670057613066E17
4,23,2.4419942E10,1363.5071,0.057094138,4.807225856262144E17
4,24,3.234966E10,1362.1952,0.007963851,7.707611993430835E17
4,25,2.510027E10,1378.8542,0.028858349,5.002105714842706E17
4,26,2.5330577E10,1386.1385,0.08700411,4.269126352711844E17
4,27,3.0996345E10,1361.7726,0.022611558,8.160532309226865E17
4,28,2.6936111E10,1347.0255,0.11857003,5.1038917731803546E17
4,29,3.0518737E10,1390.2412,0.12326063,5.018850534715699E17
4,30,5.27228E11,1340.204,0.078274556,2.9480690691691702E20
5,1,2.9973725E10,1362.6963,0.100202665,4.973530927926313E17
5,2,3.445885E10,1393.9591,0.0765228,8.449305708394086E17
5,3,2.6345796E10,1363.3728,0.02414617,5.46489889350271E17
5,4,2.6380286E10,1383.2361,0.122413315,4.410287070389924E17
5,5,2.8261788E10,1367.2897,0.058391597,5.51867927402496E17
5,6,3.042626E10,1368.2942,0.07959091,6.693911564386796E17
5,7,3.0568344E10,1360.4725,0.061638128,4.5889823991305216E17
5,8,2.5837638E10,1329.3839,0.050983712,3.260921996163359E17
5,9,2.8241107E10,1366.6887,0.068605855,5.808528361023713E17
5,10,2.6694838E10,1404.0575,0.2060608,2.460407985215017E17
5,11,2.6833986E10,1379.9327,0.1966708,6.015948516555735E17
5,12,2.6318731E10,1394.9375,0.08555681,4.382545914053816E17
5,13,2.2961308E10,1383.6989,0.07988804,2.7498197984206848E17
5,14,3.3102957E10,1392.8463,0.16558638,6.622068362720993E17
5,15,2.6255493E10,1374.7129,0.13477896,4.28030832976128E17
5,16,2.8161204E10,1368.2562,0.16902187,4.888101862471926E17
5,17,3.2380502E10,1365.3167,0.14160746,8.400484971186586E17
5,18,2.8146092E10,1381.7618,0.04429064,5.086835332037591E17
5,19,2.8769559E10,1374.8479,0.075418144,4.4667323121075814E17
5,20,2.9886351E10,1343.7759,0.011854723,5.3231345497890816E17
5,21,2.3540328E10,1359.4098,0.12924074,4.7043755077124915E17
5,22,2.3744422E10,1415.2716,0.057931356,2.5627364041487155E17
5,23,2.6591715E10,1364.3844,0.12892577,6.866503690812948E17
5,24,2.8455848E10,1385.5441,0.09213492,3.790868996615803E17
5,25,2.2682393E10,1380.9156,0.12916087,4.282096162931937E17
5,26,2.445221E10,1394.3898,0.08231561,3.912779912112292E17
5,27,2.6349312E10,1399.0107,0.16879576,4.84846681195008E17
5,28,2.8423528E10,1372.0936,0.14668861,6.703276474827735E17
5,29,3.0615675E10,1359.9562,0.063379906,2.9822477852073984E17
5,30,2.7532556E10,1396.0862,0.06635231,4.622374765833435E18
6,1,3.222284E10,1389.1584,0.04476257,4.0088442723659366E17
6,2,3.323063E10,1355.9796,0.096064985,5.717098098605834E17
6,3,2.9649517E10,1378.8917,0.18942794,4.2417517502859264E17
6,4,2.6119262E10,1344.2261,0.073784515,6.186319306354237E17
6,5,2.3848626E10,1367.8428,0.11960715,2.774911906919977E17
6,6,2.93231E10,1371.6167,0.08723591,7.011027745387315E17
6,7,2.560274E10,1338.4338,0.079352975,3.855115711420252E17
6,8,2.444915E10,1370.734,0.15808229,3.478423739861238E17
6,9,2.7461827E10,1394.8745,0.1193558,4.7484255289626624E17
6,10,2.1389677E10,1347.3264,0.08631359,2.366730705453179E17
6,11,3.7118595E10,1412.7476,0.10460884,5.7273680399897395E17
6,12,3.3735496E10,1385.439,0.0024721473,6.913186065686733E17
6,13,2.7803578E10,1375.6465,0.07410737,5.3786478331581235E17
6,14,3.7264515E10,1396.7502,0.043059707,9.794775440358359E17
6,15,2.996405E10,1386.6504,0.1761483,7.120725262695465E17
6,16,3.087174E10,1389.4601,0.14255571,4.919305327785165E17
6,17,3.1918408E10,1358.5327,0.11769177,4.6085785525182464E17
6,18,3.08171E10,1354.7192,0.11403724,6.25803399859028E17
6,19,2.8430887E10,1401.6658,0.0703452,6.313238789011784E17
6,20,3.3215578E10,1388.1322,0.077194616,6.681538406692618E17
6,21,2.4042545E10,1382.2213,0.11587406,1.3327056862768333E17
6,22,2.9308635E10,1359.9711,0.1506612,6.808751162750648E17
6,23,2.3722142E10,1367.6805,0.18840998,2.946468389148754E17
6,24,3.01523E10,1390.3071,0.03700812,5.7568825570271846E17
6,25,3.2822755E10,1356.4243,0.078631245,5.955850442221814E17
6,26,2.7923845E10,1356.5483,0.1346303,5.5818250130089984E17
6,27,2.9487276E10,1393.8011,0.12479919,5.908220126261002E17
6,28,2.9103692E10,1382.2286,0.026711158,3.9434271270317875E17
6,29,2.6322766E10,1359.3748,0.17750171,5.704335247023657E17
6,30,2.6083455E10,1396.8516,0.15059792,1.1311961266965381E18
7,1,3.0266288E10,1388.8098,0.1981057,5.6968953879346586E17
7,2,2.384373E10,1398.3252,0.062470216,3.613096111521055E17
7,3,3.3718194E10,1359.8269,0.13021137,9.637777653637734E17
7,4,2.7167099E10,1388.5706,0.093038686,3.775334305121792E17
7,5,2.9905097E10,1357.4926,0.123747475,6.449094512512942E17
7,6,3.2357472E10,1368.4884,0.021854356,5.81546190922156E17
7,7,2.3461083E10,1371.5231,0.15491647,5.734215062104822E17
7,8,3.129458E10,1340.4551,0.20826888,6.465967978157138E17
7,9,2.7515613E10,1369.7094,0.05239105,3.818319629053133E17
7,10,3.2972014E10,1365.5916,0.04346568,7.737518684152791E17
7,11,2.5481667E10,1366.3068,0.08608709,4.6457450792861696E17
7,12,2.9096598E10,1380.413,0.091351464,6.592261593548534E17
7,13,2.6537382E10,1357.5352,0.07840843,5.275807992923955E17
7,14,3.1032185E10,1369.563,0.06262926,4.97201544401408E17
7,15,2.419889E10,1389.8016,0.14689752,2.910020998210519E17
7,16,2.2997527E10,1381.8837,0.04081523,2.5173895151224627E17
7,17,3.072536E10,1379.3768,0.12220558,7.576656760266711E17
7,18,3.457715E10,1360.4022,0.112797916,6.484963490930074E17
7,19,3.3511207E10,1379.9307,0.042373717,8.777097811718554E17
7,20,2.6293862E10,1335.3713,0.14479756,4.755218984116224E17
7,21,2.788662E10,1412.2847,0.116341434,2.5424873458937856E17
7,22,2.44483E10,1369.4918,0.08135785,4.049574196610826E17
7,23,2.956002E10,1386.5809,0.11152113,4.8705677088256E17
7,24,2.9967233E10,1386.215,0.07158927,5.1120548421830656E17
7,25,2.5077766E10,1380.643,0.0668126,3.6570635527920845E17
7,26,2.6501229E10,1402.0255,0.080159575,6.12374700467454E17
7,27,2.9588607E10,1380.7769,0.09499456,6.466310738154947E17
7,28,3.1375184E10,1367.5704,0.12905268,7.6323124823663E17
7,29,1.8719576E10,1364.511,0.04402125,2.417021680115589E17
7,30,5.2740063E11,1371.7966,0.12579793,2.8967898749978378E20
8,1,3.2022403E10,1389.9636,0.05259315,5.621281483425485E17
8,2,2.3322116E10,1392.4684,0.17759365,2.5984930362318848E17
8,3,2.9583006E10,1348.2917,0.06654363,5.134633549637632E17
8,4,2.453079E10,1377.551,0.081060916,4.102744766835712E17
8,5,3.015741E10,1337.015,0.14061767,5.239502325379195E17
8,6,2.5281493E10,1398.8013,0.18510702,4.116914416111186E17
8,7,2.9217446E10,1383.0912,0.05685757,4.8560040771410125E17
8,8,2.9121569E10,1348.7781,0.12855937,3.907724008428421E17
8,9,2.334156E10,1376.9567,0.0947044,2.073568239531909E17
8,10,3.4809037E10,1400.8253,0.14484198,7.2502176344064E17
8,11,2.8068186E10,1406.4863,0.110707946,4.883988164188754E17
8,12,2.8809132E10,1384.308,0.12825866,5.324869370039726E17
8,13,2.6211033E10,1362.3248,0.050186828,5.147908232300626E17
8,14,3.530372E10,1380.6616,0.16292945,9.29417319000834E17
8,15,2.3992009E10,1369.5189,0.10161497,4.1532902155616256E17
8,16,2.8926198E10,1385.3663,0.10011393,6.240751958605824E17
8,17,2.9370296E10,1414.525,0.09364964,5.117315957137408E17
8,18,2.397987E10,1378.4237,0.11563546,3.320646338669793E17
8,19,3.1600214E10,1377.9335,0.11903491,5.301515133106913E17
8,20,3.072596E10,1368.8846,0.09385182,7.51423315848192E17
8,21,2.5467816E10,1368.9547,0.027061358,4.6489804381408256E17
8,22,2.7872422E10,1331.7227,0.15792687,5.1891191576796365E17
8,23,2.4229095E10,1369.0602,0.110827535,4.557269699285545E17
8,24,2.9682119E10,1380.9595,0.021315217,5.771108874524221E17
8,25,2.940522E10,1379.0632,0.10182554,4.0607283837723034E17
8,26,2.6173043E10,1355.2103,0.11215657,5.350980952112374E17
8,27,3.0385514E10,1415.164,0.0919217,7.263605888749302E17
8,28,2.9536936E10,1364.5035,0.14331815,6.138428644523704E17
8,29,2.983937E10,1375.9563,0.011255808,1.0222937509672653E18
8,30,5.2643175E11,1354.7097,0.07362391,2.929927488746029E20
9,1,3.0082769E10,1387.9413,0.105425,7.38288125472129E17
9,2,2.856077E10,1371.2709,0.09066528,5.0764213607409254E17
9,3,2.7792392E10,1342.2498,0.14288108,5.567103807316787E17
9,4,2.653447E10,1387.5934,0.14780882,4.146798423058678E17
9,5,2.7768605E10,1369.2028,0.14980483,4.685057333957468E17
9,6,2.5268613E10,1356.9904,0.07602374,3.012300681626419E17
9,7,2.7879832E10,1382.665,0.13466303,4.9264442987667456E17
9,8,2.7930128E10,1401.1412,0.152627,4.1995612559591834E17
9,9,2.9669034E10,1412.2335,0.22419292,6.531682928509256E17
9,10,3.1094577E10,1363.8512,0.07069671,7.396807863711826E17
9,11,3.0127475E10,1383.9862,0.015884861,4.934589021214167E17
9,12,2.8394215E10,1354.9504,0.11995897,5.473303322130903E17
9,13,2.6461624E10,1353.969,0.11282286,5.886569592110592E17
9,14,2.6892726E10,1409.6774,0.10075145,5.542976257426678E17
9,15,2.949923E10,1391.7122,0.11551614,5.914114524259308E17
9,16,2.736938E10,1400.6265,0.08318992,3.945927515528909E17
9,17,2.8676057E10,1420.7142,0.16556585,4.9827531134137344E17
9,18,3.4131263E10,1353.0533,0.15123585,1.1541321553151918E18
9,19,2.173806E10,1363.9513,0.07786526,2.7763908638668595E17
9,20,2.5962095E10,1386.5656,0.09739351,1.9640088303787213E17
9,21,2.825603E10,1360.2864,0.05418043,7.267573732357325E17
9,22,2.8952623E10,1361.3456,0.06780106,3.1278572614732186E17
9,23,3.2036426E10,1386.5377,0.1641196,4.8994513639080346E17
9,24,3.142772E10,1376.4528,0.19916013,5.760654724747223E17
9,25,2.7737133E10,1370.2754,0.13015234,4.769005606947144E17
9,26,3.3095326E10,1351.8997,0.07265991,5.949078401511322E17
9,27,2.8901083E10,1401.2485,0.1525597,8.027022089514066E17
9,28,2.967962E10,1414.478,0.05732497,4.842981803439432E17
9,29,2.420506E10,1351.9453,0.081388235,3.7634245282801664E17
9,30,5.29795E11,1377.4277,0.094306394,2.8822412686670692E20
10,1,3.1900764E10,1359.7025,0.06508896,6.500700396630733E17
10,2,3.1273013E10,1392.6113,0.082344845,7.029566056233124E17
10,3,2.6805213E10,1341.9926,0.054952152,4.9861323267583795E17
10,4,2.6220837E10,1345.8839,0.18583693,6.972244546695967E17
10,5,2.4988166E10,1359.4412,0.124997735,3.23656448293718E17
10,6,3.4863292E10,1365.566,0.23456278,7.283179553356677E17
10,7,3.0388453E10,1361.7131,0.07726351,5.798872057207194E17
10,8,2.8255945E10,1318.658,0.15552029,6.25327254430122E17
10,9,2.5589821E10,1371.6964,0.14050095,3.835635816598733E17
10,10,3.0199267E10,1352.989,0.06869234,4.933843350788833E17
10,11,2.9774019E10,1378.5316,0.19531587,3.97017184385536E17
10,12,2.7967191E10,1361.7229,0.10641561,4.4777833285963776E17
10,13,2.9093732E10,1387.4781,0.10226715,4.142527373429637E17
10,14,2.7295484E10,1371.8143,0.14199406,4.435815565858427E17
10,15,2.8900768E10,1374.4523,0.07904141,5.849594868496896E17
10,16,2.8914702E10,1342.7756,0.0877385,3.874220823419781E17
10,17,2.6783146E10,1423.5116,0.067878224,3.9418670939590656E17
10,18,3.3902199E10,1350.7574,0.1465299,7.606632611924214E17
10,19,2.8895588E10,1359.0865,0.124453604,6.853103119149466E17
10,20,2.8807375E10,1346.7465,0.10087176,6.975652237725983E17
10,21,2.6367396E10,1317.909,0.101311654,3.675439636913664E17
10,22,2.408811E10,1376.2217,0.10434488,3.3708295201429094E17
10,23,3.3249077E10,1364.7198,0.090144806,9.392916856102052E17
10,24,2.3321194E10,1367.4435,0.105622254,4.114361514047734E17
10,25,2.6035423E10,1359.7461,0.08587685,3.134403821837783E17
10,26,3.5416252E10,1398.4008,0.047104258,6.579944807678362E17
10,27,2.3765318E10,1350.8822,0.16707942,3.536667826584883E17
10,28,3.1934894E10,1348.2314,0.0998678,8.499684426437632E17
10,29,3.3045303E10,1358.4064,0.06745559,8.532105648268083E17
10,30,5.4343067E11,1378.7323,0.08188914,3.0351081108608896E20
11,1,3.3284522E10,1374.3708,0.15639612,6.83150201816449E17
11,2,2.9263745E10,1357.6265,0.042856432,6.500896183551713E17
11,3,2.8998402E10,1400.8965,0.08327767,6.593133236517274E17
11,4,3.1955882E10,1356.4641,0.09382778,8.108181274623672E17
11,5,3.3249864E10,1383.2699,0.15575925,8.940192091406541E17
11,6,3.096851E10,1397.2089,0.04979788,6.12447880073003E17
11,7,3.2177336E10,1363.1849,0.20307574,5.006920953643827E17
11,8,2.6945843E10,1380.4113,0.042291146,4.542907757919232E17
11,9,2.9327354E10,1374.9357,0.1146938,6.771737621493187E17
11,10,2.7492366E10,1395.1702,0.03774138,4.2314188336896E17
11,11,3.0810735E10,1395.3365,0.09518987,3.760677232067543E17
11,12,2.7326714E10,1363.5088,0.08706017,3.915985319280886E17
11,13,2.7941642E10,1367.2103,0.08648393,5.198692026537984E17
11,14,2.5595707E10,1378.534,0.1634441,4.108401803651973E17
11,15,2.5810772E10,1379.5125,0.13894665,2.694530767954821E17
11,16,2.7876745E10,1348.167,0.10000046,5.930728760399872E17
11,17,3.0072883E10,1358.3208,0.10906591,5.597019468429312E17
11,18,2.8817826E10,1354.3634,0.12657012,5.2328327361756365E17
11,19,2.6558675E10,1383.6371,0.2016811,3.7827855362043494E17
11,20,2.9839804E10,1353.9647,0.06424227,7.25431755181824E17
11,21,2.434561E10,1384.954,0.08454267,3.785755782405632E17
11,22,2.6920313E10,1396.3203,0.08731411,5.389822436533535E17
11,23,2.4798456E10,1334.019,0.10753854,4.07743575536511E17
11,24,3.3496097E10,1374.6392,0.058692146,7.33150440470954E17
11,25,2.4028269E10,1378.2549,0.03819973,3.78388162430208E17
11,26,2.7034266E10,1341.1989,0.1630531,3.185016859796992E17
11,27,2.920438E10,1390.1536,0.05254329,6.371635157147566E17
11,28,2.6592645E10,1376.1696,0.16684312,4.3501910927616E17
11,29,2.9428384E10,1394.9828,0.0118641555,8.120102121225585E17
11,30,5.3617197E11,1363.6106,0.0012770891,2.9645538309516E20
12,1,3.2110158E10,1360.2986,0.19375694,6.733533169155359E17
12,2,2.809513E10,1359.2227,0.08925391,3.779983074230784E17
12,3,3.0765765E10,1350.9576,0.069973394,5.730353170843976E17
12,4,2.7451429E10,1388.1853,0.09832096,4.825754485031854E17
12,5,3.0541519E10,1386.0327,0.16182102,5.4180098580708966E17
12,6,2.3334423E10,1356.1921,0.053053252,2.762715590245929E17
12,7,3.115854E10,1353.0719,0.16650036,4.6087132866873754E17
12,8,3.463825E10,1402.9034,0.092929676,9.477859284682015E17
12,9,2.6147543E10,1424.8733,0.07204327,4.1549763726729216E17
12,10,3.1907516E10,1432.0975,0.041389197,8.064662105938207E17
12,11,2.6469908E10,1353.9448,0.11512403,6.10047401444393E17
12,12,2.6227696E10,1339.07,0.13303965,3.239872618886267E17
12,13,2.429869E10,1379.7422,0.12317218,3.306996384201523E17
12,14,2.7214619E10,1357.15,0.106011026,4.2595782220836045E17
12,15,2.7306232E10,1354.8976,0.008396685,3.026064048095928E17
12,16,3.136493E10,1345.7351,0.100601465,6.849244348086067E17
12,17,3.0618974E10,1387.0785,0.13533354,5.6026880700361114E17
12,18,3.1999384E10,1373.118,0.1310528,4.977346034558853E17
12,19,3.1280603E10,1370.2731,0.032819986,7.808377390591672E17
12,20,2.8550283E10,1388.6575,0.079317816,7.561342955990385E17
12,21,2.7330746E10,1376.5833,0.12022473,4.807110140977623E17
12,22,2.5175618E10,1371.9524,0.077941895,5.062385679917384E17
12,23,2.7337916E10,1385.8383,0.1911138,4.0774308235257446E17
12,24,2.8726843E10,1348.1682,0.040620644,5.529585845187256E17
12,25,2.9156383E10,1346.1155,0.058944073,6.011159179701658E17
12,26,2.8833479E10,1379.1077,0.110461794,6.465334379052319E17
12,27,2.9357144E10,1376.9576,0.04325564,5.852500794164736E17
12,28,2.5030146E10,1390.648,0.04708252,2.1207326884293427E17
12,29,2.98217E10,1358.8535,0.1714873,9.065888381803295E17
12,30,5.3548974E11,1342.0542,0.15172088,2.9954121771350426E20
13,1,3.328428E10,1376.5305,0.055458587,7.57134266432041E17
13,2,2.5939026E10,1373.7655,0.064362004,4.362444574104781E17
13,3,2.8551186E10,1384.296,0.13946499,5.011918093052928E17
13,4,2.6030924E10,1366.6663,0.0679674,3.7862980822757376E17
13,5,2.6035442E10,1395.0968,0.10715104,5.624586947526738E17
13,6,2.3432851E10,1356.8665,0.026833132,3.375666750854021E17
13,7,2.9566024E10,1407.8859,0.1169941,5.740204765980979E17
13,8,2.8830134E10,1415.1864,0.15533629,5.913408807209206E17
13,9,2.886472E10,1343.1018,0.07102252,6.15659499863384E17
13,10,2.5897777E10,1373.2424,0.13720998,4.615313049234002E17
13,11,3.2664678E10,1385.5497,0.07381353,6.035648942685184E17
13,12,2.8075491E10,1355.8922,0.169718,4.9794396626681856E17
13,13,3.0150898E10,1370.8636,0.1322088,4.156436017494958E17
13,14,2.9905349E10,1394.7445,0.10639828,9.280411697928499E17
13,15,2.8017222E10,1375.8427,0.06355587,3.324789402286408E17
13,16,2.7117523E10,1348.291,0.037812985,3.719680521778012E17
13,17,2.9829108E10,1355.6971,0.1327041,6.513903357246751E17
13,18,3.1319362E10,1348.1544,0.11961391,6.22632822255872E17
13,19,2.7437795E10,1350.8134,0.13837686,3.807756323714212E17
13,20,3.6156555E10,1358.9388,0.07605173,8.289894723377234E17
13,21,3.1752538E10,1379.3094,0.08470535,7.151756567049687E17
13,22,3.0984884E10,1375.1294,0.1662623,5.7478593138918605E17
13,23,2.5423725E10,1411.2559,0.08374418,4.527275341402276E17
13,24,3.2524734E10,1359.1156,0.15843466,6.887422483471442E17
13,25,2.3017361E10,1375.509,0.054526947,4.829120682427187E17
13,26,2.9345157E10,1370.1561,0.08718004,4.8377692399104E17
13,27,3.1472427E10,1373.5327,0.080320254,6.501868867953705E17
13,28,3.1225338E10,1371.5515,0.098047316,5.481395103816622E17
13,29,3.0510502E10,1336.6912,0.04104305,6.002807305360712E17
13,30,5.4044836E11,1371.725,0.20998497,3.026439516497044E20
14,1,2.9011286E10,1391.5717,0.09384088,4.915625594380554E17
14,2,2.7559447E10,1381.1832,0.0737567,4.579493149964329E17
14,3,2.9084807E10,1341.9731,0.14767194,4.5678320797659546E17
14,4,2.8520649E10,1390.347,0.07603809,5.269952490210345E17
14,5,2.9420505E10,1381.393,0.152814,5.666123906992906E17
14,6,3.1587965E10,1400.6034,0.16732141,9.330982178845184E17
14,7,3.1333208E10,1382.0559,0.093274,5.675823268209377E17
14,8,3.4440598E10,1394.8052,0.122790806,9.08060724909269E17
14,9,3.1493851E10,1348.0925,0.14824267,6.404672710783959E17
14,10,3.7016576E10,1395.5234,0.10632395,9.71724394587136E17
14,11,2.9657203E10,1378.82,0.15537992,6.301319534656225E17
14,12,3.1155612E10,1396.6066,0.07894469,2.6636100733312E17
14,13,2.165549E10,1374.5824,0.1217978,2.3443402509418496E17
14,14,2.2600802E10,1398.355,0.08238922,3.2933294716288205E17
14,15,2.4901294E10,1394.0464,0.1099813,5.492413442848051E17
14,16,3.032486E10,1367.6316,0.16082977,6.079194545375232E17
14,17,2.4948328E10,1397.2651,0.0645114,4.665663244945531E17
14,18,2.3902738E10,1341.2339,0.08762146,2.3724553078084813E17
14,19,2.8047856E10,1349.4817,0.057518974,2.4753786432321126E17
14,20,2.5079556E10,1392.3809,0.15029258,4.785969058338263E17
