8.0333065E11,3.442846E11
8.006753E11,3.431466E11
7.922616E11,3.3954074E11
8.138646E11,3.4879914E11
8.133609E11,3.4858326E11
8.192102E11,3.510901E11
7.859683E11,3.3684357E11
8.315044E11,3.5635905E11
8.2132245E11,3.5199536E11
7.898156E11,3.3849242E11
8.009846E11,3.4327914E11
8.100168E11,3.4715006E11
8.1154186E11,3.4780368E11
8.19493E11,3.5121132E11
8.1575104E11,3.4960762E11
8.0971176E11,3.4701935E11
8.367836E11,3.5862154E11
7.830727E11,3.356026E11
8.078016E11,3.462007E11
7.963246E11,3.41282E11
7.961209E11,3.411947E11
7.8661314E11,3.3711994E11
7.9219956E11,3.3951413E11
7.900403E11,3.3858873E11
7.747192E11,3.3202255E11
8.0228214E11,3.4383525E11
7.914593E11,3.3919687E11
7.8358335E11,3.3582147E11
8.013835E11,3.434501E11
7.9788455E11,3.4195056E11
7.9937405E11,3.425889E11
7.950265E11,3.407257E11
7.836678E11,3.3585768E11
7.998733E11,3.4280286E11
7.7400624E11,3.31717E11
8.044031E11,3.447442E11
7.831656E11,3.3564243E11
8.248317E11,3.534993E11
8.195742E11,3.5124612E11
7.964626E11,3.4134114E11
8.0805646E11,3.4630995E11
8.111925E11,3.4765396E11
8.051656E11,3.45071E11
7.941546E11,3.40352E11
8.2482725E11,3.534974E11
7.890675E11,3.3817182E11
8.191489E11,3.5106383E11
8.188505E11,3.5093594E11
7.908756E11,3.3894672E11
8.1392645E11,3.4882565E11
7.969426E11,3.4154686E11
8.032806E11,3.4426313E11
8.1744056E11,3.503317E11
8.092356E11,3.4681527E11
8.065743E11,3.456747E11
8.202519E11,3.5153658E11
8.366044E11,3.5854477E11
8.06065E11,3.4545648E11
7.9621417E11,3.4123468E11
7.908632E11,3.389414E11
7.918418E11,3.393608E11
8.0720495E11,3.45945E11
8.088082E11,3.4663213E11
8.017552E11,3.4360938E11
8.043477E11,3.4472047E11
7.8008595E11,3.3432257E11
8.0786666E11,3.462286E11
8.0788344E11,3.462358E11
8.10074E11,3.471746E11
8.0357045E11,3.4438735E11
8.066125E11,3.456911E11
7.891828E11,3.3822124E11
7.986442E11,3.422761E11
8.0720934E11,3.4594688E11
8.095861E11,3.469655E11
7.974957E11,3.417839E11
8.1745825E11,3.5033927E11
7.968245E11,3.4149623E11
8.044477E11,3.4476333E11
8.0986296E11,3.4708416E11
7.8988824E11,3.3852355E11
7.988321E11,3.4235666E11
7.917268E11,3.393115E11
8.180903E11,3.5061016E11
8.099404E11,3.4711736E11
8.045325E11,3.4479967E11
8.141777E11,3.4893332E11
8.23962E11,3.5312658E11
8.1239146E11,3.481678E11
8.2956675E11,3.5552864E11
7.6687265E11,3.2865973E11
8.2530324E11,3.5370143E11
8.30214E11,3.5580602E11
8.006296E11,3.43127E11
8.06625E11,3.4569647E11
7.9486747E11,3.406575E11
8.2650137E11,3.542149E11
7.845465E11,3.3623425E11
8.065615E11,3.4566924E11
8.1291425E11,3.4839183E11
8.06904E11,3.4581604E11
8.231709E11,3.5278756E11
8.0519515E11,3.4508367E11
8.011857E11,3.4336535E11
7.817236E11,3.3502446E11
8.062057E11,3.4551677E11
7.988325E11,3.4235682E11
8.231658E11,3.5278537E11
8.089807E11,3.4670605E11
8.080852E11,3.4632227E11
8.044511E11,3.447648E11
8.21988E11,3.522806E11
8.0255504E11,3.439522E11
8.058392E11,3.4535968E11
7.951495E11,3.407784E11
8.293398E11,3.5543138E11
8.12685E11,3.482936E11
7.961529E11,3.412084E11
7.8545414E11,3.3662324E11
8.1742764E11,3.5032616E11
7.889281E11,3.3811205E11
8.248224E11,3.5349535E11
7.7291494E11,3.312493E11
8.1744776E11,3.5033478E11
8.2638576E11,3.5416536E11
8.2272997E11,3.525986E11
8.03431E11,3.443276E11
8.1225875E11,3.481109E11
8.064052E11,3.4560226E11
8.0771187E11,3.4616227E11
8.0060036E11,3.4311448E11
8.035853E11,3.4439374E11
8.203546E11,3.515806E11
8.210029E11,3.5185843E11
8.166293E11,3.49984E11
8.025518E11,3.4395082E11
8.068797E11,3.4580562E11
8.051426E11,3.4506113E11
8.034819E11,3.443494E11
8.111213E11,3.4762346E11
8.084025E11,3.4645823E11
7.9003176E11,3.3858506E11
7.945603E11,3.4052588E11
7.988425E11,3.4236108E11
8.177398E11,3.5045995E11
8.00833E11,3.4321416E11
7.7728344E11,3.331215E11
7.8112195E11,3.3476657E11
7.751766E11,3.3221856E11
8.0508256E11,3.450354E11
8.25005E11,3.535736E11
8.14823E11,3.492099E11
8.124862E11,3.482084E11
7.8543893E11,3.3661672E11
7.971996E11,3.4165703E11
7.74816E11,3.3206403E11
