SimID, FromNodeID, ToNodeID, Bandwidth, Time
27,7,9,2.2356426E7,29823376
27,9,7,2.2356426E7,29823376
27,7,10,2.7028428E7,29823376
27,10,7,2.7028428E7,29823376
27,8,9,2.4400984E7,29823376
27,9,8,2.4400984E7,29823376
27,8,10,2.4169868E7,29823376
27,10,8,2.4169868E7,29823376
27,9,10,3.1897018E7,29823376
27,10,9,3.1897018E7,29823376
28,1,2,2.1404876E7,19912169
28,2,1,2.1404876E7,19912169
28,1,3,2.6585488E7,19912169
28,3,1,2.6585488E7,19912169
28,1,4,2.5565156E7,19912169
28,4,1,2.5565156E7,19912169
28,1,5,2.569365E7,19912169
28,5,1,2.569365E7,19912169
28,1,6,2.5460798E7,19912169
28,6,1,2.5460798E7,19912169
28,1,7,2.4086966E7,19912169
28,7,1,2.4086966E7,19912169
28,1,8,2.8380076E7,19912169
28,8,1,2.8380076E7,19912169
28,1,9,2.589809E7,19912169
28,9,1,2.589809E7,19912169
28,1,10,2.4486802E7,19912169
28,10,1,2.4486802E7,19912169
28,2,3,2.7543738E7,19912169
28,3,2,2.7543738E7,19912169
28,2,4,2.8428912E7,19912169
28,4,2,2.8428912E7,19912169
28,2,5,2.0274504E7,19912169
28,5,2,2.0274504E7,19912169
28,2,6,2.3832196E7,19912169
28,6,2,2.3832196E7,19912169
28,2,7,2.3322314E7,19912169
28,7,2,2.3322314E7,19912169
28,2,8,2.0801506E7,19912169
28,8,2,2.0801506E7,19912169
28,2,9,2.4328472E7,19912169
28,9,2,2.4328472E7,19912169
28,2,10,2.4249988E7,19912169
28,10,2,2.4249988E7,19912169
28,3,4,2.1445772E7,19912169
28,4,3,2.1445772E7,19912169
28,3,5,2.5238254E7,19912169
28,5,3,2.5238254E7,19912169
28,3,6,2.402676E7,19912169
28,6,3,2.402676E7,19912169
28,3,7,2.7863336E7,19912169
28,7,3,2.7863336E7,19912169
28,3,8,2.779083E7,19912169
28,8,3,2.779083E7,19912169
28,3,9,2.353328E7,19912169
28,9,3,2.353328E7,19912169
28,3,10,2.9503452E7,19912169
28,10,3,2.9503452E7,19912169
28,4,5,2.8675176E7,19912169
28,5,4,2.8675176E7,19912169
28,4,6,2.7683144E7,19912169
28,6,4,2.7683144E7,19912169
28,4,7,2.8177286E7,19912169
28,7,4,2.8177286E7,19912169
28,4,8,2.0235256E7,19912169
28,8,4,2.0235256E7,19912169
28,4,9,2.826396E7,19912169
28,9,4,2.826396E7,19912169
28,4,10,2.5142276E7,19912169
28,10,4,2.5142276E7,19912169
28,5,6,2.6216692E7,19912169
28,6,5,2.6216692E7,19912169
28,5,7,2.1485752E7,19912169
28,7,5,2.1485752E7,19912169
28,5,8,2.2271432E7,19912169
28,8,5,2.2271432E7,19912169
28,5,9,2.7703804E7,19912169
28,9,5,2.7703804E7,19912169
28,5,10,2.481375E7,19912169
28,10,5,2.481375E7,19912169
28,6,7,2.6208514E7,19912169
28,7,6,2.6208514E7,19912169
28,6,8,2.80802E7,19912169
28,8,6,2.80802E7,19912169
28,6,9,2.274766E7,19912169
28,9,6,2.274766E7,19912169
28,6,10,2.6470598E7,19912169
28,10,6,2.6470598E7,19912169
28,7,8,2.4952908E7,19912169
28,8,7,2.4952908E7,19912169
28,7,9,2.2356426E7,19912169
28,9,7,2.2356426E7,19912169
28,7,10,2.7028428E7,19912169
28,10,7,2.7028428E7,19912169
28,8,9,2.4400984E7,19912169
28,9,8,2.4400984E7,19912169
28,8,10,2.4169868E7,19912169
28,10,8,2.4169868E7,19912169
28,9,10,3.1897018E7,19912169
28,10,9,3.1897018E7,19912169
29,1,2,2.1404876E7,38138704
29,2,1,2.1404876E7,38138704
29,1,3,2.6585488E7,38138704
29,3,1,2.6585488E7,38138704
29,1,4,2.5565156E7,38138704
29,4,1,2.5565156E7,38138704
29,1,5,2.569365E7,38138704
29,5,1,2.569365E7,38138704
29,1,6,2.5460798E7,38138704
29,6,1,2.5460798E7,38138704
29,1,7,2.4086966E7,38138704
29,7,1,2.4086966E7,38138704
29,1,8,2.8380076E7,38138704
29,8,1,2.8380076E7,38138704
29,1,9,2.589809E7,38138704
29,9,1,2.589809E7,38138704
29,1,10,2.4486802E7,38138704
29,10,1,2.4486802E7,38138704
29,2,3,2.7543738E7,38138704
29,3,2,2.7543738E7,38138704
29,2,4,2.8428912E7,38138704
29,4,2,2.8428912E7,38138704
29,2,5,2.0274504E7,38138704
29,5,2,2.0274504E7,38138704
29,2,6,2.3832196E7,38138704
29,6,2,2.3832196E7,38138704
29,2,7,2.3322314E7,38138704
29,7,2,2.3322314E7,38138704
29,2,8,2.0801506E7,38138704
29,8,2,2.0801506E7,38138704
29,2,9,2.4328472E7,38138704
29,9,2,2.4328472E7,38138704
29,2,10,2.4249988E7,38138704
29,10,2,2.4249988E7,38138704
29,3,4,2.1445772E7,38138704
29,4,3,2.1445772E7,38138704
29,3,5,2.5238254E7,38138704
29,5,3,2.5238254E7,38138704
29,3,6,2.402676E7,38138704
29,6,3,2.402676E7,38138704
29,3,7,2.7863336E7,38138704
29,7,3,2.7863336E7,38138704
29,3,8,2.779083E7,38138704
29,8,3,2.779083E7,38138704
29,3,9,2.353328E7,38138704
29,9,3,2.353328E7,38138704
29,3,10,2.9503452E7,38138704
29,10,3,2.9503452E7,38138704
29,4,5,2.8675176E7,38138704
29,5,4,2.8675176E7,38138704
29,4,6,2.7683144E7,38138704
29,6,4,2.7683144E7,38138704
29,4,7,2.8177286E7,38138704
29,7,4,2.8177286E7,38138704
29,4,8,2.0235256E7,38138704
29,8,4,2.0235256E7,38138704
29,4,9,2.826396E7,38138704
29,9,4,2.826396E7,38138704
29,4,10,2.5142276E7,38138704
29,10,4,2.5142276E7,38138704
29,5,6,2.6216692E7,38138704
29,6,5,2.6216692E7,38138704
29,5,7,2.1485752E7,38138704
29,7,5,2.1485752E7,38138704
29,5,8,2.2271432E7,38138704
29,8,5,2.2271432E7,38138704
29,5,9,2.7703804E7,38138704
29,9,5,2.7703804E7,38138704
29,5,10,2.481375E7,38138704
29,10,5,2.481375E7,38138704
29,6,7,2.6208514E7,38138704
29,7,6,2.6208514E7,38138704
29,6,8,2.80802E7,38138704
29,8,6,2.80802E7,38138704
29,6,9,2.274766E7,38138704
29,9,6,2.274766E7,38138704
29,6,10,2.6470598E7,38138704
29,10,6,2.6470598E7,38138704
29,7,8,2.4952908E7,38138704
29,8,7,2.4952908E7,38138704
29,7,9,2.2356426E7,38138704
29,9,7,2.2356426E7,38138704
29,7,10,2.7028428E7,38138704
29,10,7,2.7028428E7,38138704
29,8,9,2.4400984E7,38138704
29,9,8,2.4400984E7,38138704
29,8,10,2.4169868E7,38138704
29,10,8,2.4169868E7,38138704
29,9,10,3.1897018E7,38138704
29,10,9,3.1897018E7,38138704
30,1,2,2.1404876E7,24226591
30,2,1,2.1404876E7,24226591
30,1,3,2.6585488E7,24226591
30,3,1,2.6585488E7,24226591
30,1,4,2.5565156E7,24226591
30,4,1,2.5565156E7,24226591
30,1,5,2.569365E7,24226591
30,5,1,2.569365E7,24226591
30,1,6,2.5460798E7,24226591
30,6,1,2.5460798E7,24226591
30,1,7,2.4086966E7,24226591
30,7,1,2.4086966E7,24226591
30,1,8,2.8380076E7,24226591
30,8,1,2.8380076E7,24226591
30,1,9,2.589809E7,24226591
30,9,1,2.589809E7,24226591
30,1,10,2.4486802E7,24226591
30,10,1,2.4486802E7,24226591
30,2,3,2.7543738E7,24226591
30,3,2,2.7543738E7,24226591
30,2,4,2.8428912E7,24226591
30,4,2,2.8428912E7,24226591
30,2,5,2.0274504E7,24226591
30,5,2,2.0274504E7,24226591
30,2,6,2.3832196E7,24226591
30,6,2,2.3832196E7,24226591
30,2,7,2.3322314E7,24226591
30,7,2,2.3322314E7,24226591
30,2,8,2.0801506E7,24226591
30,8,2,2.0801506E7,24226591
30,2,9,2.4328472E7,24226591
30,9,2,2.4328472E7,24226591
30,2,10,2.4249988E7,24226591
30,10,2,2.4249988E7,24226591
30,3,4,2.1445772E7,24226591
30,4,3,2.1445772E7,24226591
30,3,5,2.5238254E7,24226591
30,5,3,2.5238254E7,24226591
30,3,6,2.402676E7,24226591
30,6,3,2.402676E7,24226591
30,3,7,2.7863336E7,24226591
30,7,3,2.7863336E7,24226591
30,3,8,2.779083E7,24226591
30,8,3,2.779083E7,24226591
30,3,9,2.353328E7,24226591
30,9,3,2.353328E7,24226591
30,3,10,2.9503452E7,24226591
30,10,3,2.9503452E7,24226591
30,4,5,2.8675176E7,24226591
30,5,4,2.8675176E7,24226591
30,4,6,2.7683144E7,24226591
30,6,4,2.7683144E7,24226591
30,4,7,2.8177286E7,24226591
30,7,4,2.8177286E7,24226591
30,4,8,2.0235256E7,24226591
30,8,4,2.0235256E7,24226591
30,4,9,2.826396E7,24226591
30,9,4,2.826396E7,24226591
30,4,10,2.5142276E7,24226591
30,10,4,2.5142276E7,24226591
30,5,6,2.6216692E7,24226591
30,6,5,2.6216692E7,24226591
30,5,7,2.1485752E7,24226591
30,7,5,2.1485752E7,24226591
30,5,8,2.2271432E7,24226591
30,8,5,2.2271432E7,24226591
30,5,9,2.7703804E7,24226591
30,9,5,2.7703804E7,24226591
30,5,10,2.481375E7,24226591
30,10,5,2.481375E7,24226591
30,6,7,2.6208514E7,24226591
30,7,6,2.6208514E7,24226591
30,6,8,2.80802E7,24226591
30,8,6,2.80802E7,24226591
30,6,9,2.274766E7,24226591
30,9,6,2.274766E7,24226591
30,6,10,2.6470598E7,24226591
30,10,6,2.6470598E7,24226591
30,7,8,2.4952908E7,24226591
30,8,7,2.4952908E7,24226591
30,7,9,2.2356426E7,24226591
30,9,7,2.2356426E7,24226591
30,7,10,2.7028428E7,24226591
30,10,7,2.7028428E7,24226591
30,8,9,2.4400984E7,24226591
30,9,8,2.4400984E7,24226591
30,8,10,2.4169868E7,24226591
30,10,8,2.4169868E7,24226591
30,9,10,3.1897018E7,24226591
30,10,9,3.1897018E7,24226591
